id,source_sha256,profile,source_path,source_line,original,resource_kind,review_status,translation_zh-Hans,translation_zh-Hant
maps/Route8.asm::TrainerBikerHarris.Script::1,6480848c86f4c0aaf35c3dd1775128c25e21b2f2270ebc1fb7324cbc081f1b70,normal,maps/Route8.asm,52,"Wiped out by some
{line}
punk from Johto…
{done}",text,ready,,
maps/Route8.asm::TrainerBikerZeke.Script::1,0e3868ae618c52ad844fe390e78f3be95ec294ccf72343bc1af7df9c6e2664c0,normal,maps/Route8.asm,63,"We'll try not to
{line}
disturb anyone
{cont}
from now on…
{done}",text,ready,,
maps/Route8.asm::GenericTrainerSupernerdSam::1,ab4939191d159b22c51f16f6c30c89029ed4f0ff247576e26b029d9b1923e33a,normal,maps/Route8.asm,71,"The power of mag-
{line}
nets is awesome!
{done}",text,ready,,
maps/Route8.asm::GenericTrainerSupernerdTom::1,4caf30f14f1d576c2d6b0b894233baebd0fed7eb8b1de41cd662967bcfc93bb4,normal,maps/Route8.asm,78,"Gym Badges are
{line}
proof of your
{cont}
skill at battles.
{done}",text,ready,,
maps/Route8.asm::GenericTrainerGentlemanMilton::1,d4bf6540972f50d9be8d10ef3714a3ebfe08451ac1fe2c2d9c54408a2eea536d,normal,maps/Route8.asm,86,"Stopping in the
{line}
road for a battle
{cont}
isn't rude.
{para}
No matter what,
{line}
I am a gentleman
{cont}
first!
{done}",text,ready,,
maps/Route8.asm::GenericTrainerCoupleMoeandlulu1::1,7c1f9b48759741bde1719a4157a2a583894658962503f1ff67fb8ab95a6ed494,normal,maps/Route8.asm,98,"Moe: In short,
{line}
you're just too
{cont}
strong…
{done}",text,ready,,
maps/Route8.asm::GenericTrainerCoupleMoeandlulu2::1,3885a7fe00feae2fc728312b98bd6b8b180195480ae7d461ac95c71b579986e0,normal,maps/Route8.asm,106,"Lulu: It's not that
{line}
Moe's weak, it's
{para}
that you're too
{line}
strong!
{done}",text,ready,,
maps/Route8.asm::GenericTrainerLassMeadow::1,c32c24f74a293efc06cbbc1bfabbf570f70759629c8034b6b576bd9b2a67a5c6,normal,maps/Route8.asm,116,"Oh well, I'm more
{line}
worried about
{para}
having fun than
{line}
being competitive.
{done}",text,ready,,
maps/Route8.asm::Route8BikerDwayneProtestText::1,51ca18dfb3db9abd962138a982df7fa6aa28b788ed88dcb1b170b15e71b70a45,normal,maps/Route8.asm,124,"We're the Kanto
{line}
#mon Federation
{cont}
trainer group.
{para}
We're holding a
{line}
protest!
{done}",text,ready,,
maps/Route8.asm::Route8BikerZekeProtestText::1,7c3cadc98ea5b3f0c7bfc1587755440cc4389ea1f1e0637a1d6f0026714d141b,normal,maps/Route8.asm,133,"We're the Kanto
{line}
#mon Federa-
{cont}
tion!
{para}
The cops can't
{line}
stop us from
{para}
using the Under-
{line}
ground Path!
{done}",text,ready,,
maps/Route8.asm::BikerDwayneSeenText::1,f9e4974bedd5a79b58cc4684989e56a0f111f9b465fccd7354094340025019cb,normal,maps/Route8.asm,145,"We're the Kanto
{line}
#mon Federation
{cont}
trainer group.
{para}
We'll drive you
{line}
under our wheels!
{done}",text,ready,,
maps/Route8.asm::BikerDwayneBeatenText::1,1301a334c5fbf97bd65ad82dc6d2aaaf7063f1f0273433c91a7ca1fb164dbf1a,normal,maps/Route8.asm,154,"S-sorry!
{done}",text,ready,,
maps/Route8.asm::BikerHarrisSeenText::1,90973d87e926c24956823eb53a3e53f4084a2f5cd6d9ac4bda0b6f7328138fda,normal,maps/Route8.asm,159,"The cops shut down
{line}
our Underground
{para}
Path! That really
{line}
fries me!
{done}",text,ready,,
maps/Route8.asm::BikerHarrisBeatenText::1,f37bf896ba01f00ce0706cff551f686d8c12b8da04263fa3e4ae2501844b509a,normal,maps/Route8.asm,167,"F-forgive me!
{done}",text,ready,,
maps/Route8.asm::BikerZekeSeenText::1,56c82bd0cc56d4e54d38a3e5ac1fecc41540fe75112af038c463ad2f344e8198,normal,maps/Route8.asm,171,"We're the Kanto
{line}
#mon Federa-
{cont}
tion!
{cont}
Right on!
{done}",text,ready,,
maps/Route8.asm::BikerZekeBeatenText::1,2a9d4bacfad3e782e32da475056d8a66d307cac41ca7abedcdc40e82c627e8ec,normal,maps/Route8.asm,178,"Yikes! Sorry!
{done}",text,ready,,
maps/Route8.asm::SupernerdSamSeenText::1,874b17cb5c36189f5c8ce1b7e6860ae7bcc170b25bf2555ebe2d0468ae8c62f2,normal,maps/Route8.asm,182,"How does the Mag-
{line}
net Train work?
{done}",text,ready,,
maps/Route8.asm::SupernerdSamBeatenText::1,905a0a7bfffc8cf658c34a67c43dac798638b7f1908b257180a17b3e0647b981,normal,maps/Route8.asm,187,"I just want to see
{line}
the Magnet Train…
{done}",text,ready,,
maps/Route8.asm::SupernerdTomSeenText::1,a77b629e9d8120ec9e4bf634f1542e41cf34d0e5ca5f53a48283c03cac8b6e28,normal,maps/Route8.asm,192,"Hm… You've got
{line}
many Gym Badges.
{done}",text,ready,,
maps/Route8.asm::SupernerdTomBeatenText::1,cf40b8238faa639ea9d788d73650854f5fbcc5b64f20687e45a2681a6ee2bde4,normal,maps/Route8.asm,197,"Just as I thought…
{line}
You're tough!
{done}",text,ready,,
maps/Route8.asm::GentlemanMiltonSeenText::1,f91c2d4585182a9a091587209d4fc166b99447f22b2335599a4aeb9fc6c20b75,normal,maps/Route8.asm,202,"Would you care to
{line}
join me in a
{cont}
quick contest?
{done}",text,ready,,
maps/Route8.asm::GentlemanMiltonBeatenText::1,7cbd4783fbeaf2f52fcf03552fa4076f7588c1a57ed8f115c89aff5e7da0f299,normal,maps/Route8.asm,208,"You were very
{line}
skillful.
{done}",text,ready,,
maps/Route8.asm::CoupleMoeandlulu1SeenText::1,3aa470a241199bfd3447cf240679ea8f796d3d41d9bbb64f10f005eabaa06ecb,normal,maps/Route8.asm,213,"Moe: Do I look
{line}
weak? Don't make
{cont}
me laugh!
{para}
When I'm with Lulu,
{line}
I've got a hundred
{cont}
times the courage!
{done}",text,ready,,
maps/Route8.asm::CoupleMoeandlulu1BeatenText::1,c751ac3cf08fe2b0ba31a317eb8ed9f9a888e7b6fdbb74eac0814dadff8e471d,normal,maps/Route8.asm,223,"Moe: Uwaaaahhh…
{done}",text,ready,,
maps/Route8.asm::CoupleMoeandlulu2SeenText::1,76a5c1a79aed14a7a1770d0cb55f5ba1437f7509f14540e0e51c42ee9b205a4a,normal,maps/Route8.asm,227,"Lulu: Moe and I
{line}
make a great pair!
{para}
You should prepare
{line}
yourself!
{done}",text,ready,,
maps/Route8.asm::CoupleMoeandlulu2BeatenText::1,198df1a4f7c6d4ded0ef7bd72e5ca8bcb99b8fbe164467e96573cc6cb45867e0,normal,maps/Route8.asm,235,"Lulu: Eeek!
{done}",text,ready,,
maps/Route8.asm::LassMeadowSeenText::1,cee44f06737ecb240af8e602df04f7cf2f3a61c1afb74871ac946f2039902587,normal,maps/Route8.asm,239,"I like skirts!
{line}
They're cute and
{cont}
comfy to wear!
{done}",text,ready,,
maps/Route8.asm::LassMeadowBeatenText::1,5aaad5c45e9f9e7ebc0b2b3dd7316f04008ee65c9ac6f6f165967378ec350ca1,normal,maps/Route8.asm,245,"Oh my!
{done}",text,ready,,
maps/Route8.asm::Route8LockedDoorText::1,6d42963aac5ba1880b13ae73cb0f5a5faf654e68ac6778bcda1b9cfa04a6a846,normal,maps/Route8.asm,249,"It's locked…
{done}",text,ready,,
maps/Route8.asm::Route8UndergroundPathSignText::1,a29fee709d0b5045ea73c0e4343c0cfc92446b4a2126bc9b52890a1685d1aa20,normal,maps/Route8.asm,253,"The flyer's torn.
{para}
It's impossible to
{line}
read…
{done}",text,ready,,
maps/Route8SaffronGate.asm::Route8SaffronGateOfficerText::1,1e51fdcd74e4a4f18e49ab040867212250da27779027ead08ea385576e7098da,normal,maps/Route8SaffronGate.asm,20,"Have you been to
{line}
Lavender Town?
{para}
There's a tall
{line}
Radio Tower there.
{done}",text,ready,,
maps/Route9.asm::GenericTrainerCamperDean::1,e6e91b15064989cede090ee16c65e873bc6111b5991c9a56492d4298c77c266f,normal,maps/Route9.asm,30,"My #mon were
{line}
hurt before even
{para}
entering Rock
{line}
Tunnel.
{para}
I'd better take
{line}
them to a #mon
{cont}
Center right away.
{done}",text,ready,,
maps/Route9.asm::GenericTrainerPicnickerHeidi::1,77c22e618bde327944e45e2e3a987baf8441cae2770857516aceabf584216b71,normal,maps/Route9.asm,44,"We bake lots of
{line}
goodies and share
{para}
them all around.
{line}
They're delicious!
{done}",text,ready,,
maps/Route9.asm::GenericTrainerCamperSid::1,989b86e9897b35124fb0a309511b55fd3cedd23315240a03016b4eb0004afacc,normal,maps/Route9.asm,54,"Sorry. You weren't
{line}
littering. It was
{cont}
my mistake.
{done}",text,ready,,
maps/Route9.asm::GenericTrainerPicnickerEdna::1,5a650cd16ae8cc430713ab6dd3c13736858fcbf03096055567c492bb918f96fd,normal,maps/Route9.asm,62,"Conserving energy
{line}
is important, but
{para}
the environment is
{line}
even more vital.
{done}",text,ready,,
maps/Route9.asm::GenericTrainerHikerTim::1,1d93d3086d7b18c2a739c6d8c4ff7a3e9cd20aa8c83285fe96ac4b98a9668f2b,normal,maps/Route9.asm,72,"Battles are about
{line}
concentration.
{done}",text,ready,,
maps/Route9.asm::GenericTrainerHikerSidney::1,fcef2db128c0e15090edf1dda8f372dff090abd6e3f487c34d4c719980025780,normal,maps/Route9.asm,79,"The Power Plant is
{line}
across a small
{cont}
river.
{done}",text,ready,,
maps/Route9.asm::CamperDeanSeenText::1,4804238f2f1e6e32f5ee62f387a43c1be6c800dd266701c165e0fe2bcbd61e46,normal,maps/Route9.asm,85,"I came to explore
{line}
Rock Tunnel.
{done}",text,ready,,
maps/Route9.asm::CamperDeanBeatenText::1,a7528f2db7ad856377e04294d2255427a217f10bc5b19480bc844e73a7d23402,normal,maps/Route9.asm,90,"Whoa! Danger, man.
{done}",text,ready,,
maps/Route9.asm::PicnickerHeidiSeenText::1,18ff7b161f87368f6f3b995ed1d5dbe85187d690533b61908c57b87f991687d2,normal,maps/Route9.asm,94,"Have you ever been
{line}
to a picnic?
{para}
They're so much
{line}
fun!
{done}",text,ready,,
maps/Route9.asm::PicnickerHeidiBeatenText::1,85f4d73c2c68693006e7509f81fd3ef7522795855a7d3570b9d73bbdfd462d92,normal,maps/Route9.asm,102,"Ohhhh!
{done}",text,ready,,
maps/Route9.asm::CamperSidSeenText::1,874ec17d797899a237f6fedd600710429e4ed08416d0b41983ffcb324f8702cd,normal,maps/Route9.asm,106,"Hey, you!
{line}
Don't litter!
{done}",text,ready,,
maps/Route9.asm::CamperSidBeatenText::1,ab2718068088cc255d05a3caa68c7fefd3cbf16b8d9e56a3914efbad72fffc68,normal,maps/Route9.asm,111,"I was just point-
{line}
ing out…
{done}",text,ready,,
maps/Route9.asm::PicnickerEdnaSeenText::1,3c644fe1cd4f1e8d45e251d672f880b3615f3e631751ea9d2455fc565e76c817,normal,maps/Route9.asm,116,"People shouldn't
{line}
leave any litter
{cont}
behind.
{done}",text,ready,,
maps/Route9.asm::PicnickerEdnaBeatenText::1,304a584602e8647750129a045f5b59f445b9a19b45547f02943fe48337bea2eb,normal,maps/Route9.asm,122,"Ohh… I lost…
{done}",text,ready,,
maps/Route9.asm::HikerTimSeenText::1,dff72f38e880f96dddebe78d08e87d14a5bb82c4c93055ab3dd5dbe6fb216f08,normal,maps/Route9.asm,126,"♪ She'll be coming
{line}
'round Mt.Silver
{cont}
when she comes… ♪
{para}
Mt.Silver is in
{line}
Johto, right?
{done}",text,ready,,
maps/Route9.asm::HikerTimBeatenText::1,8229072b558838241729a8baafd2a363135f9d358233a4b32e1e743602aeb6d3,normal,maps/Route9.asm,135,"I was too busy
{line}
singing…
{done}",text,ready,,
maps/Route9.asm::HikerSidneySeenText::1,3332e2cc5f9b3aabcb8310a1d9cc03acb28d3d4309e88c90627027dbda6f5246,normal,maps/Route9.asm,140,"I'll tell you a
{line}
secret.
{para}
But first, we
{line}
battle!
{done}",text,ready,,
maps/Route9.asm::HikerSidneyBeatenText::1,27eaf11724412bed4632223da45785bcf7b3affeed831fe4368742c7408f8931,normal,maps/Route9.asm,148,"Oh, dang!
{line}
I lost that…
{done}",text,ready,,
maps/Route9.asm::Route9SignText::1,e116436450c7fbc0fc182ca94864720d0f77f83a3f330bf6e66917c9c1252b8b,normal,maps/Route9.asm,153,"Route 9
{para}
Cerulean City -
{line}
Rock Tunnel
{done}",text,ready,,
maps/Route9.asm::Route9AdvancedTipsSignText::1,5454cf6132ecd70562135db3c98d6e6e34f8d45ec16480e3cc1990ee4e31003b,normal,maps/Route9.asm,160,"Advanced Tips!
{para}
A #mon holding
{line}
a Toxic Orb will
{cont}
be poisoned, and
{para}
one holding a
{line}
Flame Orb will
{cont}
be burned.
{para}
But the Ability
{line}
Guts makes this
{para}
an advantage by
{line}
boosting Attack!
{done}",text,ready,,
maps/RuggedRoadNorth.asm::GenericTrainerBattleGirlMei::1,49fd9d6c8ea3bbb6b543854b8421429f49c6bea13d68901a0bba89659f2c7762,normal,maps/RuggedRoadNorth.asm,69,"Pushing yourself
{line}
a little further
{cont}
every day.
{para}
That's my training
{line}
style.
{done}",text,ready,,
maps/RuggedRoadNorth.asm::GenericTrainerBattleGirlMei.SeenText::1,9bce1c437941a2a9ffee863f00ef581d696b499d62532e7deceda63090be2109,normal,maps/RuggedRoadNorth.asm,78,"Training in harsh
{line}
environments like
{para}
this is essential
{line}
if you want to be
{cont}
your best.
{done}",text,ready,,
maps/RuggedRoadNorth.asm::GenericTrainerBattleGirlMei.BeatenText::1,168edbfc3dc30c3713c6c751c9531dd4dc87600aa8f3fd7670476c2b0af04dd6,normal,maps/RuggedRoadNorth.asm,87,"I see you've done
{line}
your training.
{done}",text,ready,,
maps/RuggedRoadNorth.asm::RuggedRoadNorthHikerScript.Text2::1,9ca8a4cfc7f0251c90ef6efb09766b85362a2447daffb2c287f83822cb8a1209,normal,maps/RuggedRoadNorth.asm,103,"When you reach the
{line}
top, don't forget
{para}
to thank your
{line}
lucky stone!
{done}",text,ready,,
maps/RuggedRoadNorth.asm::RuggedRoadNorthHikerScript.Text1::1,1c1ddf92c19dee77e07ccddc5ee08d19b373a11788f1f71b76b302fa63f722a3,normal,maps/RuggedRoadNorth.asm,111,"It's not just your
{line}
skills that get
{para}
you to the top of
{line}
a tough mountain.
{para}
Luck must be on
{line}
your side to reach
{cont}
the top!
{para}
This Oval Stone I
{line}
found feels lucky.
{para}
Here, take it!
{done}",text,ready,,
maps/RuggedRoadNorth.asm::RuggedRoadNorthFirebreatherText::1,94faf6913b8a7070cc03f294d0f6faf79f8c8e2ec19cd004511835db280b49bd,normal,maps/RuggedRoadNorth.asm,128,"Huff… puff…
{para}
Keeping this fire
{line}
lit is hard work,
{para}
but without it,
{line}
I'd turn into a
{cont}
NeverMeltIce.
{done}",text,ready,,
maps/RuggedRoadNorth.asm::RuggedRoadNorthCampfireText::1,bb2a83d0fdf4aa76b90f76d70b2d7251a15ca9497890f1d356598d1f53d85e8f,normal,maps/RuggedRoadNorth.asm,139,"The campfire
{line}
burns steadily.
{done}",text,ready,,
maps/RuggedRoadSouth.asm::TrainerBird_keeperSalim.Script::1,5d4ce5ebf900a656f5dfc97123e4cbabdf31661dad4ba0f58c9f2b3a1b8954db,normal,maps/RuggedRoadSouth.asm,93,"Weather conditions
{line}
can change the
{para}
entire course of
{line}
a battle.
{done}",text,ready,,
maps/RuggedRoadSouth.asm::TrainerBird_keeperSalim.SeenText::1,fb6e98788da2a7933a000e65e6e16d9af9db4500509fcb11f8a1ae88e6cb9270,normal,maps/RuggedRoadSouth.asm,101,"My birds flew us
{line}
here…
{para}
…but in this sand-
{line}
storm, we're stuck!
{done}",text,ready,,
maps/RuggedRoadSouth.asm::TrainerBird_keeperSalim.BeatenText::1,6ccf957e8d29f71c21d942d0f443312060f54cc5b3ecbaa934f827dc92d62fc9,normal,maps/RuggedRoadSouth.asm,109,"I'll stick to clear
{line}
skies from now on.
{done}",text,ready,,
maps/RuggedRoadSouth.asm::GenericTrainerHikerMaynard::1,2149d3bd788322eb6a66df291b0793d85e7114a5c91d7d0f99d88935cf378ca0,normal,maps/RuggedRoadSouth.asm,116,"Every neatly num-
{line}
bered route got
{para}
its start as un-
{line}
tamed wilderness.
{done}",text,ready,,
maps/RuggedRoadSouth.asm::GenericTrainerHikerMaynard.SeenText::1,27b6abca3b56a544cb8ff0f80f0d76c141b6afea79b0966ee6550fbc4d8ff0e4,normal,maps/RuggedRoadSouth.asm,124,"I'm taking the road
{line}
less traveled by!
{done}",text,ready,,
maps/RuggedRoadSouth.asm::GenericTrainerHikerMaynard.BeatenText::1,9d2035d73bf04facc2e69da25a934078b478daf70a3ff4b03cbdd8d099189152,normal,maps/RuggedRoadSouth.asm,129,"Defeat is a well-
{line}
trodden path.
{done}",text,ready,,
maps/RuggedRoadSouth.asm::GenericTrainerFisherCarlos::1,0ff45f974d880dfd4765e636aeb9b63c6b06d3867b7fab0e7e2941bade967933,normal,maps/RuggedRoadSouth.asm,136,"I'm sure my catch
{line}
will be powerful
{cont}
once it's trained.
{para}
It might even
{line}
evolve!
{done}",text,ready,,
maps/RuggedRoadSouth.asm::GenericTrainerFisherCarlos.SeenText::1,474dc330e75dec354b8e22bccade356a9b93654d0139a7a0db24e6a97b729cc3,normal,maps/RuggedRoadSouth.asm,145,"I trekked up here
{line}
searching for a
{cont}
new catch…
{para}
And it paid off!
{done}",text,ready,,
maps/RuggedRoadSouth.asm::GenericTrainerFisherCarlos.BeatenText::1,930b5789c6b86fc4b26900c93bfee559911c419c74287cba671b4b3eac159c2f,normal,maps/RuggedRoadSouth.asm,153,"My new catch was
{line}
inexperienced…
{done}",text,ready,,
maps/RuggedRoadSouth.asm::GenericTrainerHikerElijah::1,e1013107adf6892eb520827c54a5194d87fd766b2767cfa47a82fd2b84dcfe63,normal,maps/RuggedRoadSouth.asm,160,"I didn't choose to
{line}
be a Hiker.
{para}
Being a Hiker
{line}
chose me.
{done}",text,ready,,
maps/RuggedRoadSouth.asm::GenericTrainerHikerElijah.SeenText::1,ec939d00f7764d4f36d372af29e908dcfe7831368aa3768e19570343dcb8bde7,normal,maps/RuggedRoadSouth.asm,168,"The mountains are
{line}
calling, and I
{cont}
must go!
{done}",text,ready,,
maps/RuggedRoadSouth.asm::GenericTrainerHikerElijah.BeatenText::1,6d7705de415cced6c8c80bcc5088cfcc537ff6c10077932538cea332fdd399ab,normal,maps/RuggedRoadSouth.asm,174,"I won't bail just
{line}
from this!
{done}",text,ready,,
maps/RuggedRoadSouth.asm::RuggedRoadSouthBlackBeltScript.GotPunchinGloveText::1,28a071b40424d4787a7cfe0ee092147ec1260eb319c5d2d7f348c16fd96aa5a4,normal,maps/RuggedRoadSouth.asm,196,"With that Glove,
{line}
your #mon will
{cont}
punch even harder!
{done}",text,ready,,
maps/RuggedRoadSouth.asm::RuggedRoadSouthBlackBeltScript.IntroText::1,93df2e5f938d497509b413a53bf29ac823e7a7aeb2db5375b75095d3d745d5ad,normal,maps/RuggedRoadSouth.asm,202,"Hi-YAH!
{para}
With my powerful
{line}
punches, I can
{cont}
smash these rocks!
{para}
Huh? Your #mon
{line}
can too?
{para}
Prove it! Bring me
{line}
a Brick Piece from
{cont}
a broken rock!
{done}",text,ready,,
maps/RuggedRoadSouth.asm::RuggedRoadSouthBlackBeltScript.RefusedText::1,3e4764ee4c0b7adab23c2b48b1dacc8054226cec854c00c5ae5196d6ec7e2181,normal,maps/RuggedRoadSouth.asm,217,"Hah! I knew it!
{done}",text,ready,,
maps/RuggedRoadSouth.asm::RuggedRoadSouthBlackBeltScript.NoBrickPieceText::1,619c365118735f4c5ee3331d4a28993fa3925492d161c2abc6ffda1f5afce4fb,normal,maps/RuggedRoadSouth.asm,221,"Hah! You don't
{line}
have any!
{done}",text,ready,,
maps/RuggedRoadSouth.asm::RuggedRoadSouthBlackBeltScript.GaveBrickPieceText::1,de15a8a735d0673e8ecf038048dcef76c8b9a019b5b142e3d2722b481b96aa17,normal,maps/RuggedRoadSouth.asm,226,"Huh! That's a real
{line}
Brick Piece!
{para}
Your Pokemon must
{line}
be seriously
{cont}
tough. Like me!
{para}
Here--this padded
{line}
Glove will help
{cont}
them out!
{done}",text,ready,,
maps/RuggedRoadSouth.asm::RuggedRoadSouthBlackBeltScript.NoRoomForPunchinGlove::1,74b817c428058bae50aafa33d4522c177159c4e9c425ca5842a6b0c438910374,normal,maps/RuggedRoadSouth.asm,243,"Humph! You don't
{line}
have room for it!
{done}",text,ready,,
maps/RuggedRoadSouth.asm::RuggedRoadSouthCamperText::1,316476f97a06c02c6e28c43273301cd6bf88f8ed7fdcb88a89e855e4556ba232,normal,maps/RuggedRoadSouth.asm,248,"Why did I think
{line}
this would be a
{para}
fun new place to
{line}
camp out?
{para}
I can barely see
{line}
the path!
{done}",text,ready,,
maps/RuggedRoadSouth.asm::RuggedRoadSouthAdvancedTipsSignText::1,062a3817bdc9cf03f7279ee65bae2428593530ca63747b86aee7ede80a483b31,normal,maps/RuggedRoadSouth.asm,259,"Advanced Tips!
{para}
If your #mon
{line}
KOs its opponent,
{para}
and it's holding a
{line}
Power item that
{cont}
ups effort gain,
{para}
every #mon that
{line}
participated in
{para}
the battle or
{line}
that's holding an
{para}
Exp.Share will
{line}
gain from it!
{done}",text,ready,,
maps/RuinsOfAlphAerodactylChamber.asm::RuinsOfAlphAerodactylChamberWallPatternLeftText::1,14e663835d49d8c0e9c5460f1fb272b8d16a1f79f18338cfbdd46650668fbb70,normal,maps/RuinsOfAlphAerodactylChamber.asm,115,"Patterns appeared
{line}
on the walls…
{done}",text,ready,,
maps/RuinsOfAlphAerodactylChamber.asm::RuinsOfAlphChambersItsUnownText::1,0aa4a716280f329a9a9f4a4d10d51a251e4c396b56a8d295cab04fe28842e68d,normal,maps/RuinsOfAlphAerodactylChamber.asm,120,"It's Unown text!
{done}",text,ready,,
maps/RuinsOfAlphAerodactylChamber.asm::RuinsOfAlphAerodactylChamberWallHoleText::1,888d482aaec2c70485e51f368df1b8d6e1c19439fe6e327d9305508872631ae0,normal,maps/RuinsOfAlphAerodactylChamber.asm,124,"There's a big hole
{line}
in the wall!
{done}",text,ready,,
maps/RuinsOfAlphAerodactylChamber.asm::RuinsOfAlphAerodactylChamberDescriptionText::1,1333bb0a3c5a39baa4940de9c900d9b3c153fe1c3cf90bd1ced7cef97b87f7fd,normal,maps/RuinsOfAlphAerodactylChamber.asm,129,"This flying #-
{line}
mon attacked its
{para}
prey with saw-like
{line}
fangs.
{done}",text,ready,,
maps/RuinsOfAlphEntranceChamber.asm::RuinsofAlphStatueText::1,b763a3ba3cd06413ef20c9e0330433f485ada9053952df945408920d72bc6e08,normal,maps/RuinsOfAlphEntranceChamber.asm,19,"It's a replica of
{line}
an ancient #-
{cont}
mon.
{done}",text,ready,,
maps/RuinsOfAlphHoOhChamber.asm::RuinsOfAlphHoOhChamberDescriptionText::1,79178b22002e4f671c3329cd1324b99aa25c777d5644537a8e686e4e8946f35d,normal,maps/RuinsOfAlphHoOhChamber.asm,116,"A #mon that
{line}
flew gracefully on
{para}
rainbow-colored
{line}
wings.
{done}",text,ready,,
maps/RuinsOfAlphInnerChamber.asm::RuinsOfAlphStrangePresenceText::1,f684756f67fcaf27ef33e662e6e9184e218f29f9dcbc490771cc175dbb207eb9,normal,maps/RuinsOfAlphInnerChamber.asm,70,"There is a strange
{line}
presence here…
{done}",text,ready,,
maps/RuinsOfAlphInnerChamber.asm::RuinsOfAlphInnerChamberFisherText::1,0a0f3860f4678f8aef331a4c6a824aa1e9331695a0cbf1153043f657baec9d77,normal,maps/RuinsOfAlphInnerChamber.asm,75,"This is a big
{line}
room, but there's
{cont}
nothing here.
{done}",text,ready,,
maps/RuinsOfAlphInnerChamber.asm::RuinsOfAlphInnerChamberTeacherText::1,4362afe98f5dfad33ab7e6b1813b07b6315a5c5a6d5ffb9c92a5d0f7bb155a59,normal,maps/RuinsOfAlphInnerChamber.asm,81,"This place has a
{line}
mystical quality
{cont}
to it.
{para}
It feels sort of
{line}
ethereal even.
{done}",text,ready,,
maps/RuinsOfAlphInnerChamber.asm::RuinsOfAlphInnerChamberGrampsText::1,5a529d05fe9e4f4635aa98991f163b7ec2dccc6e1206e8abe57ff4d2a96fac76,normal,maps/RuinsOfAlphInnerChamber.asm,90,"The ruins have not
{line}
been robbed or
{cont}
tampered with.
{para}
Something here
{line}
must make people
{cont}
want to preserve
{cont}
it.
{done}",text,ready,,
maps/RuinsOfAlphInnerChamber.asm::RuinsOfAlphInnerChamberScientistText::1,b718af523232487e5387b73d5d66f51daf1732d89e08348c676cf9f801d662f6,normal,maps/RuinsOfAlphInnerChamber.asm,101,"The patterns on
{line}
the wall appear to
{cont}
be words!
{para}
And those sliding
{line}
stone panels seem
{para}
to be signals of
{line}
some kind.
{para}
I think they make
{line}
#mon appear,
{para}
but it's not clear
{line}
yet…
{done}",text,ready,,
maps/RuinsOfAlphKabutoChamber.asm::RuinsOfAlphKabutoChamberReceptionistText::1,250bd81747d9b8eab185f8aaa3fbee1f24618cd43603a4ad038b91f8e5e787ff,normal,maps/RuinsOfAlphKabutoChamber.asm,139,"Welcome to this
{line}
chamber.
{para}
There are sliding
{line}
panels that depict
{para}
a #mon drawn by
{line}
the ancients.
{para}
Slide the panels
{line}
around to form the
{cont}
picture.
{para}
To the right is a
{line}
description of the
{cont}
#mon.
{para}
Scientists in the
{line}
back are examining
{para}
some newly found
{line}
patterns.
{done}",text,ready,,
maps/RuinsOfAlphKabutoChamber.asm::RuinsOfAlphKabutoChamberScientistCrypticText::1,fe36460bbba11822fb19a53c7e8346144a4ab278de0256729ae231782cbe6bd6,normal,maps/RuinsOfAlphKabutoChamber.asm,164,"Recently, strange,
{line}
cryptic patterns
{cont}
have appeared.
{para}
It's odd. They
{line}
weren't here a
{cont}
little while ago…
{para}
You should take a
{line}
look at the walls.
{done}",text,ready,,
maps/RuinsOfAlphKabutoChamber.asm::RuinsOfAlphKabutoChamberScientistHoleText::1,af5a9a576d5a1c6bc5184dd014e51beb6b1b7c7e1b1aa68b983504ff022602cc,normal,maps/RuinsOfAlphKabutoChamber.asm,177,"Ah! Here's another
{line}
huge hole!
{para}
It's big enough to
{line}
go through!
{done}",text,ready,,
maps/RuinsOfAlphKabutoChamber.asm::RuinsOfAlphKabutoChamberScientistTremorText::1,07aed19c558346795d41d0fba73595553a2cfdbb0fd5c22a783aa7606844bfed,normal,maps/RuinsOfAlphKabutoChamber.asm,185,"That tremor was
{line}
pretty scary!
{para}
But I'm more
{line}
concerned about
{cont}
this wall here…
{done}",text,ready,,
maps/RuinsOfAlphKabutoChamber.asm::RuinsOfAlphKabutoChamberDescriptionText::1,2204b71b62280fc871efc79fb484b4213be54a0cdcf75543bfa2d71cbc00595e,normal,maps/RuinsOfAlphKabutoChamber.asm,194,"A #mon that hid
{line}
on the sea floor.
{para}
Eyes on its back
{line}
scanned the area.
{done}",text,ready,,
maps/RuinsOfAlphOmanyteChamber.asm::RuinsOfAlphOmanyteChamberDescriptionText::1,9fdc885459738393b0e99f47aa22d2f1e047a2b89e39ff7e71d6c7587419be59,normal,maps/RuinsOfAlphOmanyteChamber.asm,116,"This #mon
{line}
drifted in the
{para}
sea by twisting
{line}
its ten tentacles.
{done}",text,ready,,
maps/RuinsOfAlphOutside.asm::RuinsOfAlphOutsideFisherText2::1,e31cf532327faf790158381b842833ad43e8205306ba132bc456daf876001052,normal,maps/RuinsOfAlphOutside.asm,139,"The ruins hide a
{line}
huge secret!
{para}
…I think…
{done}",text,ready,,
